Data;2004;2005
2-jan;6,00;5,00
5-jan;6,00;5,00
6-jan;6,00;5,00
7-jan;6,00;5,00
8-jan;6,00;5,00
9-jan;6,00;5,00
12-jan;6,00;5,00
14-jan;6,00;5,00
15-jan;6,00;5,00
16-jan;5,99;5,00
19-jan;6,00;5,00
20-jan;6,00;5,00
21-jan;5,99;5,00
22-jan;5,99;5,00
23-jan;5,99;5,00
26-jan;6,01;5,00
27-jan;6,01;5,00
28-jan;6,01;5,00
29-jan;6,01;5,00
30-jan;6,01;5,00
2-fev;6,01;5,00
3-fev;6,03;5,00
4-fev;6,02;5,00
5-fev;6,01;5,00
6-fev;6,02;5,00
9-fev;6,02;5,00
10-fev;6,01;5,00
11-fev;6,01;5,00
12-fev;6,01;5,00
13-fev;6,02;5,00
16-fev;6,02;5,00
17-fev;6,02;5,00
18-fev;6,02;5,00
19-fev;6,02;5,00
20-fev;6,00;5,00
25-fev;6,00;5,00
26-fev;6,00;5,00
27-fev;6,01;5,00
1-mar;6,01;5,00
2-mar;6,01;5,00
3-mar;6,01;5,00
4-mar;6,00;5,00
5-mar;6,00;5,00
8-mar;6,00;5,00
9-mar;6,00;5,00
10-mar;6,00;5,00
11-mar;5,94;5,00
12-mar;5,95;5,00
15-mar;5,95;5,00
16-mar;5,95;5,00
17-mar;6,00;5,00
18-mar;6,00;5,00
19-mar;6,00;5,00
22-mar;6,00;5,00
23-mar;6,00;5,00
24-mar;6,00;5,00
25-mar;6,00;5,00
26-mar;6,00;5,00
29-mar;6,00;5,00
30-mar;6,00;5,00
31-mar;6,00;5,00
1-abr;6,00;5,00
2-abr;6,00;5,00
5-abr;6,00;5,00
6-abr;6,00;5,00
7-abr;6,06;5,00
8-abr;6,06;5,00
12-abr;6,10;5,00
13-abr;6,07;5,00
14-abr;6,10;5,00
15-abr;6,10;5,00
16-abr;6,14;5,00
19-abr;6,14;5,00
20-abr;6,15;5,00
22-abr;6,16;5,00
23-abr;6,17;5,00
26-abr;6,20;5,00
27-abr;6,18;5,00
28-abr;6,18;5,00
29-abr;6,17;5,00
30-abr;6,17;5,00
3-mai;6,16;5,00
4-mai;6,16;5,00
5-mai;6,16;5,00
6-mai;6,16;5,00
7-mai;6,12;5,00
10-mai;6,14;5,01
11-mai;6,14;5,01
12-mai;6,15;5,06
13-mai;6,16;5,06
14-mai;6,17;5,10
17-mai;6,22;5,06
18-mai;6,22;5,06
19-mai;6,24;5,06
20-mai;6,28;5,10
21-mai;6,36;5,15
24-mai;6,39;5,17
25-mai;6,41;5,28
26-mai;6,42;5,25
27-mai;6,50;5,25
28-mai;6,50;5,30
31-mai;6,52;5,28
1-jun;6,52;5,30
2-jun;6,53;5,32
3-jun;6,59;5,32
4-jun;6,59;5,37
7-jun;6,60;5,37
8-jun;6,61;5,40
9-jun;6,61;5,40
11-jun;6,61;5,46
14-jun;6,71;5,44
15-jun;6,76;5,44
16-jun;6,77;5,44
17-jun;6,77;5,48
18-jun;6,79;5,50
21-jun;6,83;5,50
22-jun;6,88;5,50
23-jun;6,88;5,50
24-jun;6,90;5,50
25-jun;6,96;5,50
28-jun;6,97;5,50
29-jun;6,97;5,50
30-jun;6,98;5,50
1-jul;6,98;5,50
2-jul;7,00;5,50
5-jul;7,00;5,50
6-jul;7,01;5,50
7-jul;7,01;5,50
8-jul;7,03;5,50
9-jul;7,05;5,50
12-jul;7,05;5,50
13-jul;7,07;5,50
14-jul;7,07;5,50
15-jul;7,06;5,50
16-jul;7,08;5,50
19-jul;7,10;5,50
20-jul;7,10;5,50
21-jul;7,10;5,50
22-jul;7,13;5,50
23-jul;7,13;5,50
26-jul;7,14;5,50
27-jul;7,15;5,50
28-jul;7,15;5,50
29-jul;7,15;5,50
30-jul;7,15;5,50
2-ago;7,15;5,50
3-ago;7,15;5,50
4-ago;7,15;5,50
5-ago;7,18;5,50
6-ago;7,20;5,50
9-ago;7,21;5,50
10-ago;7,21;5,50
11-ago;7,16;5,54
12-ago;7,16;5,53
13-ago;7,16;5,50
16-ago;7,18;5,50
17-ago;7,18;5,50
18-ago;7,19;5,50
19-ago;7,19;5,50
20-ago;7,19;5,50
23-ago;7,22;5,52
24-ago;7,22;5,50
25-ago;7,23;5,53
26-ago;7,25;5,52
27-ago;7,25;5,52
30-ago;7,25;5,50
31-ago;7,25;5,52
1-set;7,26;5,57
2-set;7,27;5,60
3-set;7,29;5,60
6-set;7,31;5,60
8-set;7,30;5,60
