Data;2003;2004
2-jan;11,00;8,00
3-jan;11,00;8,00
6-jan;11,09;8,00
7-jan;11,19;8,00
8-jan;11,24;8,00
9-jan;11,24;8,00
10-jan;11,23;8,00
13-jan;11,23;8,00
14-jan;11,23;8,00
15-jan;11,18;8,00
16-jan;11,25;8,00
17-jan;11,19;8,00
20-jan;11,31;8,00
21-jan;11,35;8,00
22-jan;11,35;8,00
23-jan;11,35;8,00
24-jan;11,34;8,00
27-jan;11,45;8,00
28-jan;11,45;8,00
29-jan;11,45;8,00
30-jan;11,41;8,00
31-jan;11,44;8,00
3-fev;11,42;8,00
4-fev;11,42;8,00
5-fev;11,45;8,00
6-fev;11,72;8,00
7-fev;11,84;8,00
10-fev;11,90;8,00
11-fev;11,90;8,00
12-fev;11,90;8,00
13-fev;11,90;8,00
14-fev;11,99;8,00
17-fev;12,03;8,00
18-fev;12,10;8,00
19-fev;12,10;8,00
20-fev;12,05;8,00
21-fev;12,06;8,00
24-fev;12,06;8,00
25-fev;12,20;8,00
26-fev;12,30;8,00
27-fev;12,30;8,00
28-fev;12,33;8,00
5-mar;12,38;8,00
6-mar;12,43;8,00
7-mar;12,52;8,00
10-mar;12,52;8,00
11-mar;12,48;8,00
12-mar;12,56;8,00
13-mar;12,48;8,00
14-mar;12,43;8,00
17-mar;12,33;8,00
18-mar;12,25;8,00
19-mar;12,23;8,00
20-mar;12,25;8,00
21-mar;12,19;8,00
24-mar;12,09;8,00
25-mar;12,24;8,00
26-mar;12,24;8,00
27-mar;12,19;8,00
28-mar;12,26;8,00
31-mar;12,26;8,00
1-abr;12,26;8,00
2-abr;12,28;8,00
3-abr;12,28;8,00
4-abr;12,22;8,00
7-abr;12,16;8,00
8-abr;12,13;8,00
9-abr;12,13;8,00
10-abr;12,13;8,00
11-abr;12,30;8,00
14-abr;12,41;8,00
15-abr;12,40;8,00
16-abr;12,44;8,00
17-abr;12,44;8,00
22-abr;12,47;8,00
23-abr;12,50;7,95
24-abr;12,44;7,95
25-abr;12,47;7,95
28-abr;12,47;8,00
29-abr;12,47;8,00
30-abr;12,39;7,90
2-mai;12,39;7,89
5-mai;12,38;7,90
6-mai;12,36;7,89
7-mai;12,32;7,89
8-mai;12,34;7,80
9-mai;12,28;7,80
12-mai;12,33;7,80
13-mai;12,27;7,78
14-mai;12,26;7,68
15-mai;12,24;7,68
16-mai;12,19;7,60
19-mai;12,19;7,60
20-mai;12,19;7,60
21-mai;12,17;7,60
22-mai;12,17;7,60
23-mai;12,13;7,60
26-mai;12,19;7,58
27-mai;12,18;7,58
28-mai;12,19;7,58
29-mai;12,19;7,58
30-mai;12,17;7,58
2-jun;12,12;7,54
3-jun;12,09;7,54
4-jun;12,09;7,53
5-jun;12,09;7,53
6-jun;12,06;7,50
9-jun;12,06;7,50
10-jun;12,04;7,50
11-jun;11,92;7,40
12-jun;11,84;7,43
13-jun;11,84;7,43
16-jun;11,74;7,40
17-jun;11,74;7,40
18-jun;11,67;7,40
20-jun;11,59;7,39
23-jun;11,53;7,30
24-jun;11,53;7,37
25-jun;11,50;7,10
26-jun;11,43;7,01
27-jun;11,35;7,00
30-jun;11,16;7,00
1-jul;11,11;7,00
2-jul;11,07;7,00
3-jul;11,03;7,00
4-jul;11,02;7,00
7-jul;11,00;7,00
8-jul;10,98;7,00
9-jul;10,98;7,00
10-jul;10,81;7,00
11-jul;10,81;6,98
14-jul;10,78;6,70
15-jul;10,69;6,70
16-jul;10,69;6,70
17-jul;10,69;6,55
18-jul;10,62;6,55
21-jul;10,46;6,50
22-jul;10,40;6,50
23-jul;10,37;6,50
24-jul;10,26;6,50
25-jul;10,13;6,50
28-jul;10,04;6,50
29-jul;10,04;6,50
30-jul;10,04;6,50
31-jul;10,04;6,50
1-ago;10,02;6,50
4-ago;9,95;6,50
5-ago;9,99;6,50
6-ago;9,95;6,50
7-ago;9,95;6,50
8-ago;9,93;6,50
11-ago;9,83;6,50
12-ago;9,83;6,50
13-ago;9,77;6,50
14-ago;9,74;6,50
15-ago;9,74;6,50
18-ago;9,66;6,22
19-ago;9,66;6,26
20-ago;9,66;6,22
21-ago;9,65;6,20
22-ago;9,63;6,20
25-ago;9,63;6,20
26-ago;9,63;6,20
27-ago;9,60;6,20
28-ago;9,60;6,20
29-ago;9,57;6,20
1-set;9,55;6,20
2-set;9,57;6,20
3-set;9,57;6,20
4-set;9,55;6,20
5-set;9,55;6,20
8-set;9,55;6,20
9-set;9,55;6,20
10-set;9,60;6,20
11-set;9,60;6,20
12-set;9,61;6,20
15-set;9,60;6,20
16-set;9,59;6,20
17-set;9,60;6,20
18-set;9,59;6,10
19-set;9,59;6,10
22-set;9,59;6,10
23-set;9,60;6,10
24-set;9,60;6,15
25-set;9,62;6,15
26-set;9,65;6,20
29-set;9,67;6,20
30-set;9,68;6,20
1-out;9,68;6,16
2-out;9,68;6,20
3-out;9,68;6,20
6-out;9,68;6,20
7-out;9,68;6,20
