Data;2008;2009
2-jan;4,30;4,00
3-jan;4,30;4,02
4-jan;4,30;4,02
7-jan;4,30;4,00
8-jan;4,30;4,00
9-jan;4,30;4,00
10-jan;4,30;4,00
11-jan;4,29;4,00
14-jan;4,32;4,05
15-jan;4,33;4,10
16-jan;4,33;4,10
17-jan;4,33;4,10
18-jan;4,37;4,15
21-jan;4,41;4,10
22-jan;4,42;4,13
23-jan;4,43;4,15
24-jan;4,44;4,20
25-jan;4,45;4,20
28-jan;4,45;4,20
29-jan;4,44;4,20
30-jan;4,44;4,20
31-jan;4,43;4,20
1-fev;4,44;4,20
6-fev;4,44;4,20
7-fev;4,43;4,20
8-fev;4,45;4,20
11-fev;4,42;4,23
12-fev;4,42;4,23
13-fev;4,34;4,25
14-fev;4,35;4,20
15-fev;4,39;4,20
18-fev;4,39;4,20
19-fev;4,41;4,23
20-fev;4,41;4,23
21-fev;4,41;4,23
22-fev;4,40;4,22
25-fev;4,40;4,27
26-fev;4,41;4,30
27-fev;4,41;4,30
28-fev;4,41;4,30
29-fev;4,41;4,30
3-mar;4,41;4,25
4-mar;4,41;4,25
5-mar;4,41;4,28
6-mar;4,41;4,30
7-mar;4,42;4,30
10-mar;4,42;4,30
11-mar;4,44;4,30
12-mar;4,44;4,30
13-mar;4,43;4,30
14-mar;4,44;4,30
17-mar;4,43;4,30
18-mar;4,43;4,30
19-mar;4,44;4,30
20-mar;4,44;4,30
24-mar;4,44;4,30
25-mar;4,47;4,30
26-mar;4,46;4,30
27-mar;4,47;4,30
28-mar;4,47;4,31
31-mar;4,47;4,30
1-abr;4,48;4,30
2-abr;4,49;4,30
3-abr;4,49;4,31
4-abr;4,50;4,30
7-abr;4,51;4,31
8-abr;4,51;4,31
9-abr;4,65;4,31
10-abr;4,66;4,34
11-abr;4,66;4,40
14-abr;4,66;4,40
15-abr;4,68;4,40
16-abr;4,70;4,40
17-abr;4,71;4,40
18-abr;4,71;4,40
22-abr;4,71;4,40
23-abr;4,71;4,40
24-abr;4,78;4,40
25-abr;4,79;4,40
28-abr;4,79;4,40
29-abr;4,81;4,40
30-abr;4,82;4,40
2-mai;4,86;4,49
5-mai;4,86;4,45
6-mai;4,88;4,46
7-mai;4,88;4,46
8-mai;4,85;4,45
9-mai;4,96;4,47
12-mai;5,01;4,50
13-mai;5,02;4,50
14-mai;5,02;4,50
15-mai;5,04;4,50
16-mai;5,12;4,50
19-mai;5,21;4,50
20-mai;5,21;4,50
21-mai;5,22;4,50
23-mai;5,24;4,50
26-mai;5,30;4,50
27-mai;5,41;4,59
28-mai;5,41;4,59
29-mai;5,41;4,59
30-mai;5,48;4,60
2-jun;5,49;4,60
3-jun;5,49;4,60
4-jun;5,50;4,60
5-jun;5,50;4,60
6-jun;5,55;4,60
9-jun;5,55;4,60
10-jun;5,60;4,61
11-jun;5,76;4,62
12-jun;5,79;4,63
13-jun;5,80;4,63
16-jun;5,86;4,70
17-jun;5,91;4,70
18-jun;5,97;4,70
19-jun;6,03;4,70
20-jun;6,08;4,78
23-jun;6,11;4,80
24-jun;6,21;4,80
25-jun;6,23;4,80
26-jun;6,27;4,80
27-jun;6,30;4,80
30-jun;6,32;4,82
1-jul;6,32;4,85
2-jul;6,32;4,90
3-jul;6,35;4,90
4-jul;6,40;4,91
7-jul;6,46;4,96
8-jul;6,52;5,00
9-jul;6,52;5,00
10-jul;6,47;5,00
11-jul;6,48;5,00
14-jul;6,49;5,00
15-jul;6,52;5,00
16-jul;6,52;5,00
17-jul;6,52;5,00
18-jul;6,53;5,00
21-jul;6,54;5,00
22-jul;6,55;5,00
23-jul;6,58;5,00
24-jul;6,59;5,00
25-jul;6,58;5,00
28-jul;6,58;5,00
29-jul;6,58;5,00
30-jul;6,58;5,00
31-jul;6,56;5,00
1-ago;6,54;5,00
4-ago;6,54;5,00
5-ago;6,54;5,00
6-ago;6,52;5,00
7-ago;6,48;5,00
8-ago;6,45;5,00
11-ago;6,45;5,00
12-ago;6,44;5,00
13-ago;6,44;5,00
14-ago;6,45;5,00
15-ago;6,44;5,00
18-ago;6,43;5,00
19-ago;6,42;5,00
20-ago;6,42;5,00
21-ago;6,36;5,00
22-ago;6,34;5,00
25-ago;6,35;5,00
26-ago;6,34;5,00
27-ago;6,34;5,00
28-ago;6,34;5,00
29-ago;6,32;5,00
1-set;6,32;5,00
2-set;6,30;5,00
3-set;6,30;5,00
4-set;6,30;5,00
5-set;6,27;5,00
8-set;6,28;5,00
9-set;6,27;5,00
10-set;6,27;5,00
11-set;6,27;4,99
12-set;6,26;4,99
15-set;6,26;4,94
16-set;6,25;4,94
17-set;6,24;4,94
18-set;6,24;4,94
19-set;6,23;4,97
22-set;6,22;4,94
23-set;6,16;4,90
24-set;6,15;4,90
25-set;6,14;4,90
26-set;6,14;4,90
29-set;6,14;4,90
30-set;6,14;4,85
1-out;6,14;4,85
2-out;6,14;4,85
3-out;6,14;4,85
6-out;6,14;4,80
7-out;6,14;4,80
8-out;6,19;4,80
9-out;6,18;4,80
10-out;6,20;4,80
13-out;6,20;4,83
14-out;6,21;4,80
15-out;6,21;4,83
16-out;6,21;4,85
17-out;6,23;4,90
20-out;6,23;4,90
21-out;6,23;4,90
22-out;6,28;5,00
23-out;6,28;5,00
24-out;6,29;5,00
27-out;6,30;5,00
28-out;6,30;5,00
29-out;6,30;5,00
30-out;6,30;5,00
31-out;6,31;5,06
3-nov;6,31;5,10
4-nov;6,31;5,10
5-nov;6,31;5,10
6-nov;6,31;5,16
7-nov;6,40;5,20
10-nov;6,40;5,20
11-nov;6,39;5,20
12-nov;6,39;5,20
13-nov;6,40;5,20
14-nov;6,39;5,20
17-nov;6,39;5,20
18-nov;6,39;5,20
19-nov;6,39;5,20
20-nov;6,39;5,20
21-nov;6,39;5,20
24-nov;6,39;5,20
25-nov;6,35;5,20
26-nov;6,38;5,27
27-nov;6,35;5,27
28-nov;6,35;5,25
1-dez;6,35;5,29
2-dez;6,34;5,25
3-dez;6,34;5,20
4-dez;6,34;5,20
5-dez;6,20;5,20
8-dez;6,19;5,20
9-dez;6,19;5,20
10-dez;6,19;5,20
11-dez;6,16;5,20
12-dez;6,13;5,20
15-dez;6,13;5,20
16-dez;6,13;5,20
17-dez;6,13;5,20
18-dez;6,05;5,10
19-dez;6,03;5,02
22-dez;6,03;5,00
23-dez;6,03;5,00
24-dez;6,03;5,00
26-dez;6,03;5,00
29-dez;6,03;5,00
30-dez;6,03;5,00
31-dez;6,02;5,00
