Data;2006;2007
2-jan;4,50;4,50
3-jan;4,50;4,50
4-jan;4,50;4,50
5-jan;4,50;4,50
6-jan;4,50;4,50
9-jan;4,50;4,50
10-jan;4,50;4,50
11-jan;4,50;4,50
12-jan;4,57;4,50
13-jan;4,58;4,50
16-jan;4,58;4,50
17-jan;4,58;4,50
18-jan;4,59;4,50
19-jan;4,60;4,50
20-jan;4,61;4,50
23-jan;4,60;4,50
24-jan;4,60;4,50
25-jan;4,60;4,50
26-jan;4,60;4,50
27-jan;4,60;4,50
30-jan;4,61;4,50
31-jan;4,61;4,50
1-fev;4,62;4,50
2-fev;4,65;4,50
3-fev;4,66;4,50
6-fev;4,67;4,50
7-fev;4,67;4,50
8-fev;4,64;4,50
9-fev;4,70;4,50
10-fev;4,66;4,50
13-fev;4,65;4,50
14-fev;4,65;4,50
15-fev;4,64;4,50
16-fev;4,64;4,50
17-fev;4,64;4,50
20-fev;4,62;4,50
21-fev;4,58;4,50
22-fev;4,59;4,50
23-fev;4,59;4,50
24-fev;4,59;4,50
1-mar;4,59;4,50
2-mar;4,56;4,50
3-mar;4,56;4,50
6-mar;4,56;4,50
7-mar;4,58;4,50
8-mar;4,58;4,50
9-mar;4,58;4,50
10-mar;4,55;4,50
13-mar;4,55;4,50
14-mar;4,55;4,50
15-mar;4,54;4,50
16-mar;4,54;4,50
17-mar;4,55;4,50
20-mar;4,56;4,50
21-mar;4,55;4,50
22-mar;4,58;4,50
23-mar;4,55;4,50
24-mar;4,57;4,50
27-mar;4,54;4,50
28-mar;4,52;4,50
29-mar;4,52;4,50
30-mar;4,52;4,50
31-mar;4,50;4,50
3-abr;4,50;4,50
4-abr;4,50;4,50
5-abr;4,50;4,50
6-abr;4,50;4,50
7-abr;4,47;4,50
10-abr;4,46;4,50
11-abr;4,45;4,50
12-abr;4,43;4,50
13-abr;4,43;4,50
17-abr;4,45;4,50
18-abr;4,45;4,50
19-abr;4,45;4,50
20-abr;4,42;4,50
24-abr;4,42;4,50
25-abr;4,40;4,50
26-abr;4,38;4,50
27-abr;4,36;4,50
28-abr;4,36;4,50
2-mai;4,36;4,50
3-mai;4,36;4,50
4-mai;4,34;4,50
5-mai;4,33;4,50
8-mai;4,34;4,50
9-mai;4,34;4,50
10-mai;4,32;4,50
11-mai;4,32;4,50
12-mai;4,32;4,50
15-mai;4,35;4,50
16-mai;4,34;4,50
17-mai;4,32;4,50
18-mai;4,32;4,50
19-mai;4,32;4,50
22-mai;4,32;4,50
23-mai;4,32;4,50
24-mai;4,32;4,50
25-mai;4,30;4,50
26-mai;4,32;4,50
29-mai;4,32;4,50
30-mai;4,32;4,50
31-mai;4,33;4,50
1-jun;4,32;4,50
2-jun;4,31;4,50
5-jun;4,30;4,50
6-jun;4,28;4,50
7-jun;4,28;4,50
8-jun;4,24;4,50
9-jun;4,22;4,50
12-jun;4,22;4,50
13-jun;4,22;4,50
14-jun;4,20;4,50
16-jun;4,17;4,50
19-jun;4,17;4,50
20-jun;4,17;4,50
21-jun;4,12;4,50
22-jun;4,06;4,50
23-jun;4,04;4,50
26-jun;3,99;4,50
27-jun;3,99;4,50
28-jun;3,99;4,50
29-jun;3,99;4,50
30-jun;3,98;4,50
3-jul;3,96;4,50
4-jul;3,95;4,50
5-jul;3,95;4,50
6-jul;3,95;4,50
7-jul;3,81;4,50
10-jul;3,79;4,50
11-jul;3,79;4,50
12-jul;3,79;4,50
13-jul;3,77;4,50
14-jul;3,77;4,50
17-jul;3,77;4,50
18-jul;3,76;4,50
19-jul;3,76;4,50
20-jul;3,76;4,50
21-jul;3,76;4,50
24-jul;3,75;4,50
25-jul;3,75;4,50
26-jul;3,75;4,50
27-jul;3,75;4,50
28-jul;3,74;4,50
31-jul;3,74;4,50
1-ago;3,74;4,50
2-ago;3,74;4,50
3-ago;3,74;4,50
4-ago;3,74;4,50
7-ago;3,74;4,50
8-ago;3,74;4,50
9-ago;3,74;4,50
10-ago;3,74;4,50
11-ago;3,74;4,50
14-ago;3,75;4,50
15-ago;3,75;4,50
16-ago;3,74;4,50
17-ago;3,74;4,50
18-ago;3,73;4,50
21-ago;3,71;4,50
22-ago;3,70;4,50
23-ago;3,68;4,50
24-ago;3,68;4,50
25-ago;3,68;4,50
28-ago;3,66;4,50
29-ago;3,66;4,50
30-ago;3,68;4,50
31-ago;3,63;4,50
1-set;3,63;4,50
4-set;3,59;4,50
5-set;3,59;4,50
6-set;3,37;4,46
8-set;3,32;4,40
11-set;3,26;4,40
12-set;3,26;4,40
13-set;3,26;4,40
14-set;3,26;4,40
15-set;3,23;4,34
18-set;3,21;4,33
19-set;3,20;4,33
20-set;3,19;4,33
21-set;3,08;4,30
22-set;3,03;4,30
25-set;3,03;4,30
26-set;3,01;4,30
27-set;2,98;4,30
28-set;2,98;4,30
29-set;2,98;4,30
2-out;2,97;4,30
3-out;2,97;4,30
4-out;2,95;4,30
5-out;2,95;4,29
6-out;3,01;4,20
9-out;3,01;4,22
10-out;3,00;4,20
11-out;3,00;4,20
13-out;3,00;4,20
16-out;3,00;4,20
17-out;2,99;4,20
18-out;2,99;4,20
19-out;2,98;4,20
20-out;2,97;4,17
23-out;2,97;4,14
24-out;2,97;4,14
25-out;2,97;4,17
26-out;2,97;4,17
27-out;2,98;4,16
30-out;2,98;4,17
31-out;2,99;4,12
1-nov;3,00;4,14
3-nov;3,00;4,14
6-nov;3,00;4,14
7-nov;3,00;4,12
8-nov;3,00;4,12
9-nov;3,02;4,12
10-nov;3,05;4,12
13-nov;3,06;4,10
14-nov;3,06;4,10
16-nov;3,06;4,10
17-nov;3,08;4,10
20-nov;3,08;4,10
21-nov;3,10;4,10
22-nov;3,11;4,10
23-nov;3,15;4,10
24-nov;3,15;4,10
27-nov;3,15;4,10
28-nov;3,15;4,10
29-nov;3,15;4,10
30-nov;3,15;4,10
1-dez;3,15;4,10
4-dez;3,15;4,10
5-dez;3,16;4,10
6-dez;3,16;4,10
7-dez;3,17;4,10
8-dez;3,11;4,09
11-dez;3,11;4,09
12-dez;3,11;4,09
13-dez;3,11;4,08
14-dez;3,11;4,08
15-dez;3,11;4,06
18-dez;3,11;4,05
19-dez;3,11;4,00
20-dez;3,11;4,00
21-dez;3,11;4,00
22-dez;3,11;4,00
26-dez;3,11;4,00
27-dez;3,11;4,00
28-dez;3,11;4,00
29-dez;3,11;4,00
