Data;2010;2011
4-jan;4,50;4,50
5-jan;4,50;4,50
6-jan;4,50;4,50
7-jan;4,50;4,50
8-jan;4,50;4,50
11-jan;4,50;4,50
12-jan;4,50;4,50
13-jan;4,50;4,50
14-jan;4,50;4,50
15-jan;4,50;4,50
18-jan;4,52;4,50
19-jan;4,52;4,50
20-jan;4,52;4,50
21-jan;4,59;4,50
22-jan;4,60;4,50
25-jan;4,60;4,50
26-jan;4,60;4,50
27-jan;4,60;4,50
28-jan;4,60;4,50
29-jan;4,62;4,50
1-fev;4,62;4,50
2-fev;4,62;4,50
3-fev;4,63;4,50
4-fev;4,65;4,50
5-fev;4,78;4,50
8-fev;4,78;4,50
9-fev;4,80;4,50
10-fev;4,80;4,50
11-fev;4,80;4,50
12-fev;4,80;4,50
17-fev;4,81;4,50
18-fev;4,83;4,50
19-fev;4,86;4,50
22-fev;4,91;4,55
23-fev;4,91;4,50
24-fev;4,91;4,50
25-fev;4,91;4,50
26-fev;4,91;4,53
1-mar;4,91;4,53
2-mar;4,91;4,50
3-mar;4,91;4,50
4-mar;4,92;4,50
5-mar;4,99;4,50
8-mar;4,99;4,55
9-mar;5,02;4,58
10-mar;5,02;4,60
11-mar;5,02;4,60
12-mar;5,03;4,60
15-mar;5,03;4,58
16-mar;5,03;4,58
17-mar;5,05;4,60
18-mar;5,10;4,60
19-mar;5,10;4,70
22-mar;5,17;4,70
23-mar;5,17;4,70
24-mar;5,17;4,70
25-mar;5,16;4,70
26-mar;5,16;4,70
29-mar;5,17;4,79
30-mar;5,17;4,79
31-mar;5,18;4,79
1-abr;5,18;4,74
5-abr;5,20;4,78
6-abr;5,20;4,74
7-abr;5,20;4,74
8-abr;5,25;4,74
9-abr;5,29;4,80
12-abr;5,31;4,80
13-abr;5,31;4,80
14-abr;5,31;4,80
15-abr;5,32;4,80
16-abr;5,32;4,80
19-abr;5,40;4,80
20-abr;5,41;4,80
22-abr;5,41;4,80
23-abr;5,41;4,80
26-abr;5,42;4,80
27-abr;5,42;4,80
28-abr;5,41;4,80
29-abr;5,41;4,80
30-abr;5,42;4,80
3-mai;5,44;4,80
4-mai;5,43;4,80
5-mai;5,45;4,80
6-mai;5,45;4,80
7-mai;5,50;4,80
10-mai;5,51;4,80
11-mai;5,51;4,80
12-mai;5,52;4,80
13-mai;5,52;4,80
14-mai;5,54;4,80
17-mai;5,54;4,80
18-mai;5,64;4,80
19-mai;5,65;4,80
20-mai;5,67;4,80
21-mai;5,67;4,80
24-mai;5,67;4,80
25-mai;5,66;4,80
26-mai;5,67;4,80
27-mai;5,66;4,80
28-mai;5,67;4,80
31-mai;5,67;4,80
1-jun;5,70;4,80
2-jun;5,65;4,80
4-jun;5,64;4,80
7-jun;5,64;4,80
8-jun;5,65;4,80
9-jun;5,61;4,80
10-jun;5,62;4,80
11-jun;5,61;4,80
14-jun;5,61;4,80
15-jun;5,61;4,80
16-jun;5,61;4,80
17-jun;5,61;4,80
18-jun;5,61;4,80
21-jun;5,59;4,80
22-jun;5,55;4,80
23-jun;5,55;4,80
24-jun;5,55;4,80
25-jun;5,55;4,80
28-jun;5,55;4,80
29-jun;5,55;4,80
30-jun;5,55;4,80
1-jul;5,55;4,80
2-jul;5,55;4,80
5-jul;5,55;4,80
6-jul;5,55;4,80
7-jul;5,45;4,80
8-jul;5,45;4,80
9-jul;5,45;4,80
12-jul;5,45;4,80
13-jul;5,45;4,80
14-jul;5,45;4,80
15-jul;5,45;4,80
16-jul;5,42;4,80
19-jul;5,41;4,79
20-jul;5,40;4,80
21-jul;5,38;4,79
22-jul;5,38;4,79
23-jul;5,35;4,80
26-jul;5,32;4,80
27-jul;5,32;4,80
28-jul;5,32;4,80
29-jul;5,32;4,80
30-jul;5,27;4,80
2-ago;5,27;4,80
3-ago;5,27;4,80
4-ago;5,27;4,80
5-ago;5,27;4,80
6-ago;5,19;4,80
9-ago;5,18;4,80
10-ago;5,18;4,80
11-ago;5,18;4,80
12-ago;5,18;4,80
13-ago;5,19;4,80
16-ago;5,18;4,80
