Data;2005;2006
3-jan;5,70;5,00
4-jan;5,70;5,00
5-jan;5,70;5,00
6-jan;5,67;5,00
7-jan;5,67;5,00
10-jan;5,67;5,00
11-jan;5,66;5,00
12-jan;5,65;5,00
13-jan;5,64;5,00
14-jan;5,70;5,00
17-jan;5,70;5,00
18-jan;5,69;5,00
19-jan;5,69;5,00
20-jan;5,69;5,00
21-jan;5,70;5,00
24-jan;5,70;5,00
25-jan;5,70;5,00
26-jan;5,70;5,00
27-jan;5,70;5,00
28-jan;5,74;5,00
31-jan;5,75;5,00
1-fev;5,73;5,00
2-fev;5,75;5,00
3-fev;5,75;5,00
4-fev;5,75;5,00
9-fev;5,75;5,00
10-fev;5,75;5,00
11-fev;5,74;5,00
14-fev;5,72;5,00
15-fev;5,72;5,00
16-fev;5,72;5,00
17-fev;5,72;5,00
18-fev;5,70;5,00
21-fev;5,70;5,00
22-fev;5,70;5,00
23-fev;5,70;5,00
24-fev;5,68;5,00
25-fev;5,68;5,00
28-fev;5,68;5,00
1-mar;5,70;5,00
2-mar;5,70;5,00
3-mar;5,72;5,00
4-mar;5,72;5,00
7-mar;5,72;5,00
8-mar;5,75;5,00
9-mar;5,77;5,00
10-mar;5,78;5,00
11-mar;5,77;5,00
14-mar;5,78;5,00
15-mar;5,78;5,00
16-mar;5,78;5,00
17-mar;5,79;5,00
18-mar;5,80;5,00
21-mar;5,80;5,00
22-mar;5,80;5,00
23-mar;5,85;5,00
24-mar;5,83;5,00
28-mar;5,85;5,00
29-mar;5,87;5,00
30-mar;5,88;5,00
31-mar;5,88;5,00
1-abr;5,88;5,00
4-abr;5,89;5,00
5-abr;5,89;5,00
6-abr;5,91;5,00
7-abr;5,92;5,00
8-abr;6,04;5,00
11-abr;6,04;5,00
12-abr;6,04;5,00
13-abr;6,04;5,00
14-abr;6,04;5,00
15-abr;6,10;5,00
18-abr;6,12;5,00
19-abr;6,15;5,00
20-abr;6,15;5,00
22-abr;6,15;5,00
25-abr;6,18;5,00
26-abr;6,20;5,00
27-abr;6,20;5,00
28-abr;6,21;5,00
29-abr;6,28;5,00
2-mai;6,29;5,00
3-mai;6,29;5,00
4-mai;6,30;5,00
5-mai;6,30;5,00
6-mai;6,30;5,00
9-mai;6,30;5,00
10-mai;6,30;5,00
11-mai;6,39;5,00
12-mai;6,38;5,00
13-mai;6,39;5,00
16-mai;6,38;5,00
17-mai;6,38;5,00
18-mai;6,38;5,00
19-mai;6,38;5,00
20-mai;6,38;5,00
23-mai;6,38;5,00
24-mai;6,37;5,00
25-mai;6,35;5,00
27-mai;6,35;5,00
30-mai;6,35;5,00
31-mai;6,33;5,00
1-jun;6,33;5,00
2-jun;6,35;5,00
3-jun;6,32;5,00
6-jun;6,30;5,00
7-jun;6,30;5,00
8-jun;6,30;5,00
9-jun;6,30;5,00
10-jun;6,21;5,00
13-jun;6,21;5,00
14-jun;6,21;5,00
15-jun;6,21;5,00
16-jun;6,21;5,00
17-jun;6,16;5,00
20-jun;6,12;5,00
21-jun;6,10;5,00
22-jun;6,10;5,00
23-jun;6,09;5,00
24-jun;6,05;5,00
27-jun;6,00;5,00
28-jun;6,00;5,00
29-jun;5,99;5,00
30-jun;5,97;5,00
1-jul;5,94;5,00
4-jul;5,90;5,00
5-jul;5,89;5,00
6-jul;5,89;5,00
7-jul;5,86;5,00
8-jul;5,72;5,00
11-jul;5,73;5,00
12-jul;5,73;5,00
13-jul;5,73;5,00
14-jul;5,71;5,00
15-jul;5,67;5,00
18-jul;5,66;5,00
19-jul;5,64;5,00
20-jul;5,64;5,00
21-jul;5,59;5,00
22-jul;5,55;5,00
25-jul;5,55;5,00
26-jul;5,55;5,00
27-jul;5,55;5,00
28-jul;5,55;5,00
29-jul;5,54;5,00
1-ago;5,53;5,00
2-ago;5,53;5,00
3-ago;5,53;5,00
4-ago;5,52;5,00
5-ago;5,50;5,00
8-ago;5,50;5,00
9-ago;5,50;5,00
10-ago;5,44;5,00
11-ago;5,42;5,00
12-ago;5,40;4,98
15-ago;5,40;4,95
16-ago;5,40;4,95
17-ago;5,39;4,95
18-ago;5,35;5,00
19-ago;5,34;4,96
22-ago;5,30;4,90
23-ago;5,30;4,90
24-ago;5,26;4,90
25-ago;5,26;4,90
26-ago;5,26;4,90
29-ago;5,26;4,90
30-ago;5,26;4,90
31-ago;5,25;4,90
1-set;5,25;4,90
2-set;5,23;4,85
5-set;5,22;4,80
6-set;5,24;4,80
8-set;5,21;4,80
9-set;5,20;4,80
12-set;5,19;4,80
13-set;5,21;4,80
14-set;5,21;4,80
15-set;5,21;4,80
16-set;5,21;4,80
19-set;5,21;4,80
20-set;5,21;4,80
21-set;5,21;4,70
22-set;5,21;4,65
23-set;5,21;4,64
26-set;5,21;4,65
27-set;5,21;4,65
28-set;5,21;4,65
29-set;5,21;4,65
30-set;5,21;4,63
3-out;5,21;4,62
4-out;5,21;4,62
5-out;5,21;4,62
6-out;5,21;4,60
7-out;5,22;4,60
10-out;5,23;4,60
11-out;5,23;4,60
13-out;5,22;4,61
14-out;5,22;4,60
17-out;5,24;4,60
18-out;5,25;4,60
19-out;5,26;4,60
20-out;5,30;4,60
21-out;5,31;4,60
24-out;5,30;4,60
25-out;5,30;4,60
26-out;5,30;4,60
27-out;5,31;4,60
28-out;5,31;4,60
31-out;5,31;4,60
1-nov;5,31;4,60
3-nov;5,31;4,60
4-nov;5,33;4,60
7-nov;5,33;4,60
8-nov;5,33;4,60
9-nov;5,34;4,58
10-nov;5,52;4,60
11-nov;5,52;4,60
14-nov;5,52;4,60
16-nov;5,53;4,60
17-nov;5,53;4,58
18-nov;5,53;4,55
21-nov;5,52;4,55
22-nov;5,52;4,55
23-nov;5,55;4,55
24-nov;5,57;4,55
25-nov;5,59;4,55
28-nov;5,61;4,55
29-nov;5,62;4,53
30-nov;5,63;4,52
1-dez;5,63;4,52
2-dez;5,63;4,51
5-dez;5,63;4,51
6-dez;5,63;4,51
7-dez;5,64;4,50
8-dez;5,64;4,50
9-dez;5,68;4,50
12-dez;5,68;4,50
13-dez;5,68;4,50
14-dez;5,68;4,50
15-dez;5,68;4,52
16-dez;5,68;4,50
19-dez;5,68;4,50
20-dez;5,68;4,50
21-dez;5,68;4,50
22-dez;5,68;4,50
23-dez;5,68;4,50
26-dez;5,68;4,50
27-dez;5,68;4,50
28-dez;5,68;4,50
29-dez;5,68;4,50
30-dez;5,68;4,50
