Data;2016;2017
jan-16;6,92;5,2
jan-16;6,92;5,2
jan-16;6,91;5,2
jan-16;6,9;5,2
jan-16;6,93;5,2
jan-16;7;5,36
jan-16;7;5,4
jan-16;7;5,4
jan-16;6,99;5,33
jan-16;7;5,4
jan-16;7,08;5,5
jan-16;7,09;5,5
jan-16;7,1;5,5
jan-16;7,22;5,53
jan-16;7,23;5,65
jan-16;7,23;5,65
jan-16;7,23;5,7
jan-16;7,24;5,65
jan-16;7,24;5,77
jan-16;7,26;5,8
fev-16;7,29;5,9
fev-16;7,27;5,88
fev-16;7,29;5,9
fev-16;7,3;5,95
fev-16;7,56;6
fev-16;7,57;6
fev-16;7,61;6
fev-16;7,61;6
fev-16;7,62;6
fev-16;7,62;6
fev-16;7,62;6
fev-16;7,62;6
fev-16;7,62;6
fev-16;7,57;6
fev-16;7,57;6
fev-16;7,59;6
fev-16;7,61;6
fev-16;7,57;6
fev-16;7,57;6
mar-16;7,59;6
mar-16;7,59;6
mar-16;7,57;6
mar-16;7,59;6
mar-16;7,6;6
mar-16;7,6;6
mar-16;7,47;6
mar-16;7,49;6
mar-16;7,46;6
mar-16;7,46;6
mar-16;7,46;6
mar-16;7,49;6
mar-16;7,48;6
mar-16;7,43;6
mar-16;7,42;6
mar-16;7,37;6
mar-16;7,32;6
mar-16;7,31;6
mar-16;7,3;6
mar-16;7,29;6
mar-16;7,29;6
mar-16;7,29;6
abr-16;7,28;6
abr-16;7,28;6
abr-16;7,29;6
abr-16;7,27;6
abr-16;7,27;6
abr-16;7,14;5,95
abr-16;7,11;5,92
abr-16;7,11;5,92
abr-16;7,12;5,9
abr-16;7,1;5,9
abr-16;7,08;5,93
abr-16;7,06;5,92
abr-16;7;5,8
abr-16;6,98;5,8
abr-16;6,98;5,8
abr-16;6,98;5,8
abr-16;6,98;5,8
abr-16;6,98;5,8
abr-16;6,97;5,75
abr-16;6,94;5,72
mai-16;6,93;5,7
mai-16;6,93;5,7
mai-16;6,96;5,7
mai-16;6,94;5,7
mai-16;7;5,62
mai-16;6,99;5,55
mai-16;6,99;5,55
mai-16;6,99;5,54
mai-16;6,99;5,52
mai-16;7;5,5
mai-16;6,99;5,5
mai-16;7;5,5
mai-16;7;5,5
mai-16;7,04;5,5
mai-16;7,04;5,5
mai-16;7,04;5,5
mai-16;7,04;5,5
mai-16;7,04;5,5
mai-16;7,06;5,5
mai-16;7,07;5,5
mai-16;7,09;5,5
jun-16;7,1;5,5
jun-16;7,1;5,5
jun-16;7,12;5,5
jun-16;7,13;5,5
jun-16;7,14;5,5
jun-16;7,19;5,5
jun-16;7,2;5,5
jun-16;7,19;5,5
jun-16;7,19;5,5
jun-16;7,21;5,5
jun-16;7,21;5,5
jun-16;7,22;5,5
jun-16;7,25;5,5
jun-16;7,31;5,5
jun-16;7,3;5,5
jun-16;7,3;5,5
jun-16;7,3;5,5
jun-16;7,29;5,5
jun-16;7,29;5,5
jun-16;7,28;5,5
jun-16;7,28;5,5
jun-16;7,27;5,5
jul-16;7,27;5,43
jul-16;7,27;5,4
jul-16;7,28;5,4
jul-16;7,28;5,4
jul-16;7,28;5,4
jul-16;7,26;5,4
jul-16;7,26;5,35
jul-16;7,26;5,35
jul-16;7,26;5,3
jul-16;7,26;5,3
jul-16;7,26;5,3
jul-16;7,25;5,3
jul-16;7,23;5,33
jul-16;7,22;5,3
jul-16;7,22;5,3
jul-16;7,21;5,29
jul-16;7,23;5,23
jul-16;7,23;5,2
jul-16;7,23;5,2
jul-16;7,22;5,2
jul-16;7,21;5,2
ago-16;7,21;5,15
ago-16;7,2;5,15
ago-16;7,2;5,15
ago-16;7,2;5,15
ago-16;7,2;5,14
ago-16;7,21;5,14
ago-16;7,2;5,14
ago-16;7,32;5,14
ago-16;7,32;5,14
ago-16;7,31;5,14
ago-16;7,3;5,14
ago-16;7,3;5,14
ago-16;7,3;5,14
ago-16;7,3;5,13
ago-16;7,31;5,12
ago-16;7,32;5,14
ago-16;7,34;5,14
ago-16;7,34;5,14
ago-16;7,34;5,14
ago-16;7,34;5,14
ago-16;7,34;5,14
ago-16;7,33;5,14
ago-16;7,33;5,14
set-16;7,34;5,15
set-16;7,34;5,12
set-16;7,34;5,1
set-16;7,34;5,1
set-16;7,34;5,12
set-16;7,36;5,12
set-16;7,35;5,14
set-16;7,35;5,14
set-16;7,35;5,14
set-16;7,35;5,14
set-16;7,34;5,12
set-16;7,33;5,1
set-16;7,32;5,1
set-16;7,28;5,07
set-16;7,26;5,07
set-16;7,25;5,07
set-16;7,25;5,07
set-16;7,25;5,07
set-16;7,24;5,07
set-16;7,23;5,07
set-16;7,23;5,07
out-16;7,23;5,06
out-16;7,22;5,06
out-16;7,21;5,06
out-16;7,21;5,06
out-16;7,04;5,06
out-16;7,04;5,04
out-16;7,04;5,04
out-16;7,04;5,04
out-16;7,01;5,04
out-16;7;5,03
out-16;6,99;5,03
out-16;6,97;5,01
out-16;6,9;5
out-16;6,89;5
out-16;6,88;5
out-16;6,88;5
out-16;6,88;5
out-16;6,88;5
out-16;6,88;5
out-16;6,88;4,99
nov-16;6,88;4,96
nov-16;6,88;4,96
nov-16;6,88;4,94
nov-16;6,88;4,94
nov-16;6,88;4,95
nov-16;6,84;4,94
nov-16;6,84;4,94
nov-16;6,84;4,93
nov-16;6,83;4,94
nov-16;6,83;4,94
nov-16;6,82;4,94
nov-16;6,8;4,93
nov-16;6,79;4,93
nov-16;6,75;4,93
nov-16;6,74;4,93
