Data;2011;2012
jan-11;5,33;4,5
jan-11;5,33;4,5
jan-11;5,33;4,5
jan-11;5,33;4,5
jan-11;5,34;4,5
jan-11;5,35;4,5
jan-11;5,38;4,5
jan-11;5,38;4,5
jan-11;5,38;4,5
jan-11;5,42;4,5
jan-11;5,47;4,5
jan-11;5,5;4,5
jan-11;5,5;4,5
jan-11;5,53;4,58
jan-11;5,53;4,54
jan-11;5,55;4,57
jan-11;5,57;4,57
jan-11;5,57;4,57
jan-11;5,58;4,7
jan-11;5,64;4,7
jan-11;5,67;4,7
fev-11;5,67;4,7
fev-11;5,65;4,66
fev-11;5,64;4,61
fev-11;5,66;4,61
fev-11;5,67;4,66
fev-11;5,71;4,61
fev-11;5,71;4,7
fev-11;5,72;4,7
fev-11;5,75;4,7
fev-11;5,78;4,7
fev-11;5,78;4,73
fev-11;5,78;4,76
fev-11;5,77;4,78
fev-11;5,79;4,78
fev-11;5,79;4,78
fev-11;5,79;4,78
fev-11;5,8;4,78
fev-11;5,8;4,78
fev-11;5,8;4,78
fev-11;5,8;4,78
mar-11;5,8;4,78
mar-11;5,8;4,78
mar-11;5,79;4,8
mar-11;5,78;4,8
mar-11;5,8;4,8
mar-11;5,8;4,8
mar-11;5,82;4,8
mar-11;5,81;4,8
mar-11;5,81;4,8
mar-11;5,82;4,8
mar-11;5,82;4,8
mar-11;5,88;4,8
mar-11;5,91;4,81
mar-11;5,97;4,91
mar-11;5,99;4,91
mar-11;6;4,91
mar-11;6;4,91
mar-11;6;4,9
mar-11;6,01;4,9
mar-11;6,01;4,91
mar-11;6,02;5
abr-11;6,02;5
abr-11;6,02;5
abr-11;6,01;5
abr-11;6,05;5
abr-11;6,23;5
abr-11;6,26;5
abr-11;6,27;5
abr-11;6,27;5
abr-11;6,28;5
abr-11;6,29;5
abr-11;6,29;5
abr-11;6,32;5
abr-11;6,34;5
abr-11;6,34;5
abr-11;6,36;5
abr-11;6,37;5
abr-11;6,37;5
abr-11;6,37;5
abr-11;6,37;5
mai-11;6,4;5
mai-11;6,39;5
mai-11;6,4;5
mai-11;6,4;5
