Data;2015;2016
jan-15;6,56;5,7
jan-15;6,56;5,7
jan-15;6,56;5,7
jan-15;6,57;5,7
jan-15;6,59;5,7
jan-15;6,6;5,7
jan-15;6,63;5,7
jan-15;6,62;5,7
jan-15;6,62;5,7
jan-15;6,63;5,7
jan-15;6,67;5,7
jan-15;6,72;5,6
jan-15;6,77;5,6
jan-15;6,8;5,6
jan-15;6,98;5,6
jan-15;6,99;5,6
jan-15;6,99;5,6
jan-15;6,99;5,6
jan-15;6,99;5,6
jan-15;6,99;5,6
jan-15;7,01;5,6
fev-15;7,01;5,6
fev-15;7,02;5,6
fev-15;7,03;5,6
fev-15;7,06;5,6
fev-15;7,15;5,6
fev-15;7,17;5,6
fev-15;7,17;5,6
fev-15;7,18;5,6
fev-15;7,24;5,6
fev-15;7,27;5,6
fev-15;7,3;5,6
fev-15;7,34;5,6
fev-15;7,33;5,6
fev-15;7,45;5,5
fev-15;7,47;5,5
fev-15;7,47;5,5
fev-15;7,47;5,5
fev-15;7,47;5,5
mar-15;7,49;5,5
mar-15;7,49;5,5
mar-15;7,51;5,5
mar-15;7,51;5,5
mar-15;7,77;5,51
mar-15;7,84;5,51
mar-15;7,87;5,51
mar-15;7,88;5,52
mar-15;7,9;5,55
mar-15;7,93;5,6
mar-15;7,99;5,6
mar-15;7,99;5,6
mar-15;8,01;5,6
mar-15;8,11;5,6
mar-15;8,12;5,61
mar-15;8,13;5,6
mar-15;8,13;5,6
mar-15;8,12;5,6
mar-15;8,13;5,6
mar-15;8,13;5,6
mar-15;8,16;5,6
mar-15;8,18;5,6
abr-15;8,19;5,6
abr-15;8,2;5,6
abr-15;8,2;5,6
abr-15;8,2;5,6
abr-15;8,15;5,6
abr-15;8,16;5,6
abr-15;8,13;5,6
abr-15;8,15;5,6
abr-15;8,16;5,6
abr-15;8,16;5,6
abr-15;8,2;5,6
abr-15;8,23;5,6
abr-15;8,23;5,6
abr-15;8,23;5,6
abr-15;8,24;5,6
abr-15;8,25;5,6
abr-15;8,24;5,6
abr-15;8,25;5,6
abr-15;8,25;5,6
abr-15;8,26;5,6
mai-15;8,25;5,6
mai-15;8,25;5,6
mai-15;8,26;5,6
mai-15;8,27;5,54
mai-15;8,29;5,51
mai-15;8,3;5,51
mai-15;8,3;5,5
mai-15;8,3;5,5
mai-15;8,3;5,5
mai-15;8,31;5,5
mai-15;8,32;5,5
mai-15;8,32;5,5
mai-15;8,33;5,5
mai-15;8,37;5,5
mai-15;8,37;5,5
mai-15;8,38;5,5
mai-15;8,38;5,5
mai-15;8,38;5,5
mai-15;8,4;5,5
mai-15;8,39;5,5
jun-15;8,4;5,5
jun-15;8,41;5,5
jun-15;8,44;5,5
jun-15;8,46;5,5
jun-15;8,46;5,5
jun-15;8,47;5,5
jun-15;8,67;5,5
jun-15;8,75;5,5
jun-15;8,79;5,5
jun-15;8,8;5,5
jun-15;8,8;5,5
jun-15;8,8;5,5
jun-15;8,92;5,5
jun-15;8,97;5,5
jun-15;8,98;5,5
jun-15;8,98;5,5
jun-15;8,99;5,5
jun-15;8,99;5,5
jun-15;9;5,5
jun-15;8,99;5,5
jun-15;9,01;5,5
jul-15;9,02;5,5
jul-15;9,03;5,5
jul-15;9,04;5,45
jul-15;9,04;5,45
jul-15;9,04;5,45
jul-15;9,11;5,44
jul-15;9,11;5,44
jul-15;9,12;5,44
jul-15;9,13;5,44
jul-15;9,13;5,44
jul-15;9,13;5,44
jul-15;9,14;5,43
jul-15;9,15;5,4
jul-15;9,17;5,4
jul-15;9,23;5,4
jul-15;9,23;5,4
jul-15;9,23;5,4
jul-15;9,23;5,4
jul-15;9,24;5,4
jul-15;9,24;5,4
jul-15;9,24;5,4
jul-15;9,24;5,4
jul-15;9,25;5,4
ago-15;9,25;5,4
ago-15;9,29;5,41
ago-15;9,29;5,42
ago-15;9,29;5,43
ago-15;9,32;5,43
ago-15;9,32;5,43
ago-15;9,33;5,44
ago-15;9,33;5,48
ago-15;9,33;5,44
ago-15;9,32;5,44
ago-15;9,32;5,49
ago-15;9,31;5,49
ago-15;9,31;5,5
ago-15;9,29;5,51
ago-15;9,29;5,5
ago-15;9,28;5,5
ago-15;9,28;5,5
ago-15;9,28;5,5
ago-15;9,28;5,5
ago-15;9,28;5,51
ago-15;9,28;5,51
set-15;9,28;5,51
set-15;9,29;5,51
set-15;9,29;5,51
set-15;9,29;5,58
set-15;9,29;5,62
set-15;9,29;5,64
set-15;9,26;5,64
set-15;9,28;5,64
set-15;9,29;5,66
set-15;9,32;5,66
set-15;9,33;5,66
set-15;9,34;5,66
set-15;9,34;5,7
set-15;9,45;5,82
set-15;9,45;5,86
set-15;9,45;5,86
set-15;9,46;5,87
set-15;9,46;5,87
set-15;9,47;5,88
set-15;9,47;5,88
set-15;9,49;5,89
out-15;9,5;5,92
out-15;9,53;5,94
out-15;9,55;5,98
out-15;9,55;5,98
out-15;9,61;5,99
out-15;9,69;6
out-15;9,7;6,05
out-15;9,73;6,1
out-15;9,74;6,1
out-15;9,75;6,1
out-15;9,75;6,12
out-15;9,75;6,13
out-15;9,83;6,22
out-15;9,83;6,22
out-15;9,84;6,22
out-15;9,85;6,22
out-15;9,85;6,22
out-15;9,85;6,22
out-15;9,86;6,22
out-15;9,87;6,27
out-15;9,91;6,29
nov-15;9,92;6,32
nov-15;9,92;6,35
nov-15;9,92;6,43
nov-15;9,99;6,47
nov-15;10;6,49
nov-15;9,99;6,5
nov-15;10;6,5
nov-15;10;6,5
nov-15;10,04;6,5
nov-15;10,05;6,51
nov-15;10,16;6,54
nov-15;10,32;6,61
nov-15;10,32;6,64
nov-15;10,33;6,64
nov-15;10,34;6,64
nov-15;10,34;6,64
nov-15;10,34;6,64
nov-15;10,37;6,64
nov-15;10,38;6,64
nov-15;10,39;6,64
dez-15;10,4;6,71
dez-15;10,4;6,71
dez-15;10,43;6,64
dez-15;10,44;6,7
dez-15;10,48;6,8
dez-15;10,49;6,8
dez-15;10,61;6,8
dez-15;10,61;6,8
dez-15;10,61;6,8
dez-15;10,61;6,8
dez-15;10,61;6,8
dez-15;10,64;6,84
dez-15;10,68;6,87
dez-15;10,7;6,87
dez-15;10,72;6,87
dez-15;10,72;6,87
dez-15;10,72;6,87
dez-15;10,72;6,86
dez-15;10,72;6,87
dez-15;10,72;6,87
dez-15;10,72;6,87
dez-15;10,72;6,87
