Data;2007;2008
2-jan;4,00;4,10
3-jan;4,00;4,10
4-jan;4,00;4,05
5-jan;4,00;4,05
8-jan;4,00;4,10
9-jan;4,00;4,10
10-jan;4,00;4,00
11-jan;4,00;4,00
12-jan;4,07;4,00
15-jan;4,07;4,00
16-jan;4,08;4,00
17-jan;4,07;4,00
18-jan;4,07;4,00
19-jan;4,07;4,00
22-jan;4,07;4,00
23-jan;4,08;4,00
24-jan;4,08;4,00
25-jan;4,09;4,00
26-jan;4,09;4,00
29-jan;4,09;4,00
30-jan;4,09;4,00
31-jan;4,08;4,00
1-fev;4,08;4,00
2-fev;4,07;4,00
5-fev;4,07;4,00
6-fev;4,05;4,00
7-fev;4,05;4,00
8-fev;4,04;4,00
9-fev;3,97;4,00
12-fev;3,96;4,00
13-fev;3,95;4,00
14-fev;3,94;4,00
15-fev;3,94;4,00
16-fev;3,94;4,00
21-fev;3,94;4,00
22-fev;3,92;4,00
23-fev;3,91;4,00
26-fev;3,90;4,00
27-fev;3,90;4,00
28-fev;3,89;4,00
1-mar;3,88;4,00
2-mar;3,88;4,00
5-mar;3,87;4,00
6-mar;3,87;4,00
7-mar;3,87;4,00
8-mar;3,86;4,00
9-mar;3,87;4,00
12-mar;3,87;4,00
13-mar;3,87;4,00
14-mar;3,87;4,00
15-mar;3,87;4,00
16-mar;3,87;4,00
19-mar;3,86;4,00
20-mar;3,86;4,00
21-mar;3,87;4,00
22-mar;3,86;4,00
23-mar;3,87;4,00
26-mar;3,87;4,00
27-mar;3,86;4,00
28-mar;3,86;4,00
29-mar;3,86;4,07
30-mar;3,86;4,00
2-abr;3,87;4,00
3-abr;3,87;4,00
4-abr;3,85;4,00
5-abr;3,86;4,00
9-abr;3,85;4,00
10-abr;3,85;4,00
11-abr;3,81;4,00
12-abr;3,80;4,00
13-abr;3,81;4,00
16-abr;3,80;4,00
17-abr;3,80;4,00
18-abr;3,78;4,00
19-abr;3,78;4,00
20-abr;3,78;4,00
23-abr;3,77;4,00
24-abr;3,77;4,00
25-abr;3,75;4,00
26-abr;3,73;4,00
27-abr;3,69;4,00
30-abr;3,68;4,00
2-mai;3,67;4,00
3-mai;3,64;4,00
4-mai;3,64;4,00
7-mai;3,63;4,00
8-mai;3,63;4,00
9-mai;3,63;4,00
10-mai;3,63;4,00
11-mai;3,62;4,00
14-mai;3,61;4,00
15-mai;3,61;4,00
16-mai;3,61;4,00
17-mai;3,61;4,00
18-mai;3,60;4,00
21-mai;3,59;4,00
22-mai;3,58;4,00
23-mai;3,52;4,00
24-mai;3,52;4,00
25-mai;3,50;4,00
28-mai;3,50;4,00
29-mai;3,50;4,00
30-mai;3,50;4,00
31-mai;3,50;4,00
1-jun;3,50;4,00
4-jun;3,51;4,00
5-jun;3,50;4,00
6-jun;3,59;4,00
8-jun;3,59;4,00
11-jun;3,59;4,00
12-jun;3,59;4,00
13-jun;3,59;4,00
14-jun;3,59;4,00
15-jun;3,59;4,00
18-jun;3,59;3,97
19-jun;3,57;3,99
20-jun;3,59;3,97
21-jun;3,59;3,99
22-jun;3,60;3,99
25-jun;3,62;4,00
26-jun;3,62;4,00
27-jun;3,62;4,00
28-jun;3,64;4,00
29-jun;3,64;4,00
2-jul;3,65;4,00
3-jul;3,65;4,00
4-jul;3,65;4,00
5-jul;3,65;4,00
6-jul;3,68;4,00
9-jul;3,68;4,00
10-jul;3,68;4,00
11-jul;3,70;4,00
12-jul;3,70;4,00
13-jul;3,70;4,00
16-jul;3,70;4,00
17-jul;3,70;4,00
18-jul;3,70;4,00
